id,paragraph,problems,question_plus
generation-for-nlp-1119,"""우리 기관을 거의 모르는 모든 사람에 의해 일반 정부와 주 정부 사이에 주권이 위임 및 분리되고 주 정부가 일반 정부와 동일한 임기로 그 몫을 보유함을 인정해야 한다면, 국가의 자신의 권력 위반을 결정할 권리와 시정 목적으로 적용할 적절한 구제책을 부정하는 것은 불가능해 보인다. 그러한 경우 재판권은 주권의 본질적인 속성이며, 국가는 주권 자체를 상실하고 종속적인 법적 집합체 상태로 전락하여야만 재판권을 박탈당할 수 있다. 사실, 권력을 분할하고 각 당사자에게 할당된 부분에 대한 배타적 판단권을 당사자 하나에게 부여하는 것은 사실 권력을 전혀 분할하지 않는 것이다. 그리고 그러한 배타적 권리를 일반 정부에 유보한다는 것은(어떤 부가 행사하느냐는 중요하지 않다) 사실상 무한한 권한을 지닌 거대한 통합 정부로 전환하는 것이며 실제로는 국가의 권한을 박탈하는 것이다. 조건의 힘을 이해하고 그리 명백한 결론을 부정하는 것은 불가능하다."" —존 C. 칼훈(John C. Calhoun), ""사우스 캐롤라이나 박람회 및 항의"", 1828년","{'question': '상기 발췌한 구절을 촉발한 문제는 무엇인가?', 'choices': ['남부에서 아메리카 인디언 제거.', '미국 제2은행 재등록.', '더 높은 관세율을 부과하는 법안 통과.', '""내부 개선"" 자금 지원.'], 'answer': 3}",
generation-for-nlp-1120,"우리는 25년 넘게 두 거대 정당이 권력을 얻고 빼앗으려 드는 동안 고통받는 자들에게 심각한 악행이 가해지는 것을 목격해 왔습니다. 우리는 두 정당을 지배하는 통제적 영향력으로 인해, 이들을 막거나 제지하려는 진지한 노력 없이 기존의 끔찍한 상황이 악화되었음을 비난합니다. 두 정당은 이제 우리에게 진정한 개혁을 전혀 약속하지도 않습니다. 다가오는 유세에서 모든 문제를 무시하기로 상호 동의했으나, 한 가지는 예외입니다. 두 정당은 관세를 둘러싼 가짜 싸움의 소동으로 약탈당한 이들의 부르짖음을 잠재울 것을 제안합니다. 그리하여 자본가, 기업, 국립은행, 불법 집단, 신탁, 실제 가치보다 부풀려진 주식, 은 화폐화 폐지, 고리대금업자 탄압이 모두 눈을 씻고도 찾아볼 수 없도록 말입니다. 두 정당은 우리의 집과, 삶과, 아이들을 우상의 제단에 희생하겠다고 제안합니다. 백만장자로부터 부패 자금을 확보하기 위해 다수를 파괴하자는 겁니다. ""건국기념일을 맞아 모여, 독립을 이룩한 대장군과 추장의 기상으로 가득한 우리는, 공화국 정부를 다시 그 근원 계급인 ‘평범한 국민’의 손에 맡기고자 합니다. 우리의 목적은 헌법의 목적과 동일하다고 주장합니다. 더욱 완벽한 연방을 만들고, 정의를 확립하며, 국내의 평온을 보장하고, 공동 방어를 제공하고, 일반 복지를 증진하며, 우리와 후손을 위한 자유의 축복을 확보하는 것입니다.""","{'question': '1896년의 ""은화자유주조"" 운동이 많은 지지를 받은 계층을 고르시오.', 'choices': ['기존 은행제도에서 차별받은 뉴잉글랜드 사업가들', '경제적 평등을 위한 더 큰 운동에 이를 포함한 남부 여성', '투자할 지폐가 부족한 은행가', '화폐 증발로 빚 부담이 줄어들기를 바랐던 농민'], 'answer': 4}",
generation-for-nlp-1122,"그들은 우리에게 이 새로운 소유물의 통치 방법을 묻습니다. 저는 대답하겠습니다. 현지 조건과 사례의 필요성에 따라 정부의 방식이 성장한다고요. 영국이 외국 땅을 통치할 수 있다면 미국도 할 수 있습니다. 독일이 외국 땅을 통치할 수 있다면 미국도 할 수 있습니다. 그들이 보호령을 감독할 수 있다면 미국도 할 수 있습니다. 뉴멕시코나 캘리포니아에 비해 하와이를 관리하는 것이 더 어려운 이유가 무엇입니까? 둘 다 야만인과 외국 인구가 있습니다. 둘 다 우리의 지배하에 들어왔을 때 오늘날 필리핀보다 정부 위치에서 더 멀리 떨어져 있었습니다. 미국의 통치력이 쇠퇴했다고 투표로 말하실 겁니까? 한 세기 동안의 자치 경험이 결과적으로 실패했다고? 미국의 힘과 현실 감각을 믿지 못한다고 투표로 확인하시렵니까? 아니면 우리의 힘이 정부의 피라고, 지배의 심장이라고, 행정의 두뇌이자 천재라고 말하실 겁니까? 우리는 그저 조상들이 했던 일, 다시 말해 우리는 서쪽으로, 남쪽으로 더 멀리 자유의 장막을 칠 뿐임을, 그저 국기의 진군을 계속할 뿐임을 기억하시겠습니까? —앨버트 비버리지(Albert Beveridge) 저 ""국기의 행진"" 인디애나폴리스 1898년 9월 16일","{'question': '비버리지(Beveridge)의 연설은 다음 중 무엇에 대한 반응이었는가?', 'choices': ['알래스카 매입', '멕시코 전쟁', '스페인-미국 전쟁', '제1차 세계대전'], 'answer': 3}",
generation-for-nlp-1123,"1980년대는 혼란, 갈등, 변화 속에서 탄생했습니다. 지금은 우리의 관심과 가치가 도전받는 시간이자 지혜와 기술이 시험받는 시간입니다. 현재 이란에는 테러와 무정부의 무고한 희생자인 미국인 50명이 여전히 포로로 잡혀 있습니다. 또한 지금 이 순간에도 대규모 소련군이 독립심 강하고 신앙심 깊은 아프가니스탄 사람들을 정복하려는 중입니다. 국제 테러와 군사 공격이라는 두 행위는 미합중국을 포함한 세계 모든 국가에 심각한 도전입니다. 우리는 함께 평화에 대한 위협에 맞서 싸울 것입니다.… 세 가지 근본적 사태 발전으로 인하여 우리가 해결해야 할 문제가 생겼습니다 경계를 넘어 지속적으로 성장하고 증가하는 소비에트 연방의 군사력 투사, 중동 석유 공급에 대한 서구 민주주의 국가의 압도적인 의존도, 이란 혁명으로 예시되는 많은 개발도상국의 사회적, 종교적, 경제적, 정치적 변화의 압력이 그것입니다. 각 요소는 그 자체로 중요합니다. 각 요소는 다른 요소에 영향을 줍니다. 모든 문제에 함께 공정하고 용기있게 맞서야 합니다. 함께 이 어려움에 맞서 최선을 다해 극복할 것입니다. 그리고 우리는 실패하지 않을 것입니다. —지미 카터(Jimmy Carter), 연두교서, 1980년 1월 23일","{'question': '1980년에 카터가 직면한 문제는 다음 중 어떤 상황과 가장 필적하는가?', 'choices': ['1860년대 에이브러햄 링컨(Abraham Lincoln)', '1900년대 시어도어 루즈벨트(Theodore Roosevelt)', '1920년대 워렌 하딩(Warren Harding)', '1930년대 프랭클린 D. 루즈벨트(Franklin D. Roosevelt)'], 'answer': 4}",
generation-for-nlp-1124,"""헌법을 경건한 존경심을 가지고 바라보며 차마 만질 수 없을 만큼 신성한 언약궤처럼 여기는 자들이 있습니다. 이런 사람들은 이전 시대 사람들에게 인간 이상의 지혜가 있었다고 여기며 이들이 한 일이 수정할 수 없는 것이라고 생각합니다… 하지만 저는 법과 제도가 인간 정신의 진보와 보조를 맞추어야 함도 압니다. 인간 정신이 더욱 발전하고, 더욱 계몽되고, 새로운 발견이 이루어지고, 새로운 진실이 밝혀지고, 환경이 변하며 방식과 의견도 변한다면 제도도 발전하여 시대에 보조를 맞춰야 합니다."" 토머스 제퍼슨(Thomas Jefferson), 1816년","{'question': '다음 헌법 개정안 중 위에 표현된 정서를 가장 직접적으로 드러내는 예시는 무엇인가?', 'choices': ['표현의 자유를 보장한 수정헌법 제1조', '연방정부에 부여되지 않은 권한을 주에 부여하는 것을 허용하는 수정헌법 제10조', '모든 여성에게 투표권을 보장한 수정헌법 제19조', '금주법을 폐지한 수정헌법 제21조'], 'answer': 4}",
generation-for-nlp-1126,"""내년 3월 4일 이 정당[공화당]이 정부를 장악할 것입니다. 남부는 공동 영토에서 제외되어야 하며, 사법재판소는 분할되어야 하며, 노예제가 미국 전역에서 끝날 때까지 노예제에 맞서 전쟁을 벌여야 한다고 발표했습니다. 그러면 헌법의 보장은 더 이상 존재하지 않으며 주의 평등권은 상실될 겁니다. 노예를 소유한 주는 더는 자치권이나 자기보호권을 갖지 못하게 될 것이며, 연방 정부는 적이 될 것입니다. ""따라서 우리 사우스캐롤라이나 주민들은 대회에 모인 대표를 통해 지금까지 이 주와 북아메리카의 다른 주 사이에 존재했던 연방이 해체되었으며 사우스캐롤라이나가 다시 국가 지위를 되찾아 세계 국가 간에 별도의 독립국으로서 전쟁을 일으키고, 평화 협정을 맺고, 동맹을 맺고, 상업을 확립하고, 독립국이 정당히 행할 수 있는 기타 모든 행위와 사안을 행사할 전권을 가지고 있음을 엄숙히 선언합니다."" 사우스캐롤라이나 분리독립 원인 정의, 1860년","{'question': '다음 중 사우스캐롤라이나가 1860년 연방 탈퇴를 결정한 이유를 가장 잘 설명하는 것은 무엇입니까?', 'choices': ['1850년 타협 실패로 사우스캐롤라이나와 서부 주와의 무역 관계가 저해되어 심각한 경제 불황을 초래했다.', '찰스턴에서 섬터 요새 전투가 발생하여 대중이 연방 침략에 분노하였다.', '링컨 대통령이 노예해방 선언문에 서명하여 남부의 노예제를 약화시켰다.', '자유토지 공약을 바탕으로 링컨이 당선되자 남부 정치인들은 분리독립이 필요하다는 결론을 내렸다.'], 'answer': 4}",
generation-for-nlp-1127,"이 지문에 나타난 정보는 무엇인가? 그들은 우리에게 이 새로운 소유물의 통치 방법을 묻습니다. 저는 대답하겠습니다. 현지 조건과 사례의 필요성에 따라 정부의 방식이 성장한다고요. 영국이 외국 땅을 통치할 수 있다면 미국도 할 수 있습니다. 독일이 외국 땅을 통치할 수 있다면 미국도 할 수 있습니다. 그들이 보호령을 감독할 수 있다면 미국도 할 수 있습니다. 뉴멕시코나 캘리포니아에 비해 하와이를 관리하는 것이 더 어려운 이유가 무엇입니까? 둘 다 야만인과 외국 인구가 있습니다. 둘 다 우리의 지배하에 들어왔을 때 오늘날 필리핀보다 정부 위치에서 더 멀리 떨어져 있었습니다. 미국의 통치력이 쇠퇴했다고 투표로 말하실 겁니까? 한 세기 동안의 자치 경험이 결과적으로 실패했다고? 미국의 힘과 현실 감각을 믿지 못한다고 투표로 확인하시렵니까? 아니면 우리의 힘이 정부의 피라고, 지배의 심장이라고, 행정의 두뇌이자 천재라고 말하실 겁니까? 우리는 그저 조상들이 했던 일, 다시 말해 우리는 서쪽으로, 남쪽으로 더 멀리 자유의 장막을 칠 뿐임을, 그저 국기의 진군을 계속할 뿐임을 기억하시겠습니까?","{'question': '""국기의 행진""에서 앨버트 비버리지(Albert Beveridge)가 지지한 것은?', 'choices': ['포퓰리즘', '영국과의 전쟁', '미국의 헌법 개혁', '해외 미국 제국의 창설'], 'answer': 4}",
generation-for-nlp-1128,"국가의 사랑, 평화, 자유의 법은 아담의 자손으로 간주되는 유대인, 터키인, 이집트인에게도 확장되며, 이는 외부 국가인 네덜란드의 영광이라. 그리스도 예수께서는 증오, 전쟁, 속박을 정죄하시기에 사랑, 평화, 자유가 모든 사람에게 확장된다. 우리 구주께서는 실족하게 하는 것이 없을 수는 없으나 그렇게 하게 하는 자에게는 화로다 하셨고, 우리의 소망은 장로교인이건, 독립교도이건, 침례교도이건, 퀘이커이건 예수의 이름이나 칭호가 어떤 형태로든 나타나는 예수를 믿는 자녀들을 실족케 하지 않는 것이다. 그러나 그들 중 누구에게서든지 하나님의 흔적을 보고 기뻐할 것이며, 모든 이가 우리에게 행하기를 바라는 대로 모든 이에게 행하기를 원할 것일진대, 이것이 교회와 국가 모두의 참된 법이다. 우리 구주께서는 이것이 율법이요 선지자라고 말씀하셨기에. 그러므로 위에서 말한 사람들 중 누구든지 우리를 사랑하게 된다면, 우리는 양심상 그들에게 폭력을 쓸 수 없으나 하나님께서 우리의 양심을 설득하시는 대로 우리 마을과 집에 자유로이 드나들도록 허락할 것이라. 우리는 모두에게 선을 행하고 아무에게도 악을 행하지 아니하여야 하는 하나님과 사람의 법에 묶여 있기 때문이다. 그리고 이는 네덜란드 국회의 이름으로 우리에게 주어진 우리 도시의 특권과 헌장에 따른 것이며 우리는 이를 침해하고 위반할 의사가 없고 우리 특권을 존중할 것이며, 당신의 겸손한 백성인 블리싱(뉴네덜란드 식민지의 일부인 플러싱)의 주민으로 남을 것이다.","{'question': '다음 중 위 문서가 작성된 상황을 가장 정확하게 설명하는 것은?', 'choices': ['네덜란드 서인도회사는 계몽주의 원칙에 기초하여 신세계에 모델 공동체를 설립하려고 노력하였으며 문서는 이 권한에서 비롯되었다.', '네덜란드 서인도 회사의 정책은 네덜란드인이 아닌 이민자들이 뉴네덜란드에 정착하는 것을 막았고, 이 문서는 식민지의 다양성을 확보하려는 시도였다.', '17세기 이웃 뉴잉글랜드 식민지는 종교적 관용이 표준이 되었고, 이 문서는 뉴암스테르담의 관용을 동일한 수준으로 만들려는 시도였다.', '뉴네덜란드 식민지의 심의관 페터르 스타위베산트(Peter Stuyvesant)는 식민지가 다인종으로 구성되어 있음에도 뉴네덜란드의 순응을 강요하려 하고 있었다. 이 문서는 다양한 인구를 수용하려는 시도였다.'], 'answer': 4}",
generation-for-nlp-1129,"16세기 스페인이 발견과 정복의 길로 파견한 모든 모험심 넘치는 기병대 중 에르난도 코르테스(Hernando Cortes)만큼 낭만적 기업가 정신으로 가득 찬 사람은 없었다. 위험과 어려움은 그를 막기는커녕 오히려 그의 눈에 매력으로 보이는 듯했다.… 멕시코에 상륙한 첫 순간 멕시코 정복 계획을 구상했다. 멕시코 문명의 힘을 보고도 목적에서 물러서지 않았다.… 이런 기사수행 정신으로 인해 장군으로서의 재능을 과소평가하고 단순히 운 좋은 모험가로서만 볼 수도 있따. 그러나 이는 참으로 코르테스에게 부당한 일일 것인데, 분명 천재성으로 빚어낸 자원으로 위대한 업적을 이룩한 위대한 장군이었기 때문이다. 아마도 역사상 그리 부적절해 보이는 수단으로 그렇게 거대한 사업을 달성한 사례는 없을 것이다.… 코르테스는 기준 하나에 따라 싸운 적이 없는 용병을 아주 다양한 곳에서 모았다. 금을 갈망하는 쿠바와 섬 출신의 모험가, 월계관을 얻고자 옛 나라에서 온 스페인의 하급 귀족 히달고, ... 태생부터 적이었고 오직 서로의 목을 자르고 희생 제물을 얻기 위해서만 만난 바 있는 전국 각지에서 온 야생 원주민 부족. 요약하면 인종, 언어, 이해관계가 다르며 공통점이 거의 없는 자들이었다. 그러나 이 어중이 떠중이가 하나의 정신처럼 한 진영에 모여, 한 사람의 뜻에 복종하고, 조화롭게 어울리고 공통 행동원칙에 따라 움직였다!","{'question': '프레스콧이 위의 구절에서 분명히 밝힌 바와 같이, 코르테스의 군사적 성공의 중요한 원인은 다음 중 무엇이었습니까?', 'choices': ['수적 우세', '용병들의 뛰어난 군사 기술', '인디언들 사이의 분열 이용', '유럽 포병의 효과적 활용'], 'answer': 3}",
generation-for-nlp-1130,"""나는 우리와 우리 조상이 영적인 문제에서 행동하며 속세의 권력을 행사하는 크고 놀라운 실수를 목격합니다. 주 예수의 마지막 유언장을 여러 번 읽었으나 예수께서 기꺼이 속세의 면류관과 정부를 받아들이셨더라면 예수의 영적인 사안과 왕국의 문제에 속세나 시민 권력의 아주 작은 부분이라도 제안하셨을 것인데, 이는 유언에서 단 한 마디도 찾을 수 없었습니다. 그러므로 시민 국가가 인간의 영혼에 종교, 예배, 사역, (종교 및 시민 문제에서) 맹세, 십일조, 시기, 날, 결혼, 성소 매장 등을 강요하는 것은 애석하게도 그리스도 예수에 대한 간증에 어긋나는 일이 아닐 수 없습니다…"" 로저 윌리엄스(Roger Williams), 그리스도께 속하지 않는 상업적 사역, 1652 위의 발췌문과 같이, 로저 윌리엄스는 1636년에 다음을 옹호한 것을 이유로 메사추세츠 만에서 추방되었습니다.","{'question': '이 지문에 나타난 정보는 무엇입니까?', 'choices': ['정교 분리', '여성의 참정권', '중혼', '담배 수출'], 'answer': 1}",
generation-for-nlp-1131,"""오명으로 남을 어제 1941년 12월 7일 미국은 일본 제국의 해공군으로부터 갑작스럽고 고의적인 공격을 받았습니다. 미국은 일본과 평화를 유지했고 일본 요청에 따라 태평양 평화 유지를 위해 일본 정부 및 천황과 여전히 대화를 나누는 중이었습니다. 실제 일본 공군 비행대의 폭격 개시 한 시간 후… 주미 일본 대사와 그 동료는 최근 미국의 전언에 대한 공식 답변을 국무장관에게 전달했습니다. 이 답변에는 기존 외교 협상을 계속하는 일이 무익해 보인다고 명시는 되어 있지만 전쟁이나 무력 공격에 대한 위협이나 암시는 포함되어 있지 않고… 어제의 공격은… 미 해군과 군대에 심각한 피해를 입혔습니다. 매우 많은 미국인이 생명을 잃었습니다. 또한 미국 선박이 공해에서 어뢰로 격침당했다는 보고를 받았습니다.... 저는 육해군의 총사령관으로서 조국 방어를 위해 모든 조치를 취할 것을 지시했습니다."" 프랭클린 D. 루즈벨트 대통령, 라디오 연설, 1941년 12월 8일","{'question': '다음 중 위 발췌문에 기술된 사건들로 인해 즉각적인 결과로 나타난 것은 무엇입니까?', 'choices': ['1980년대까지 확대된 일본과의 통상금지조치', '노르망디 전투', '일본계 미국인 구금', '나가사키 폭탄 투하'], 'answer': 3}",
generation-for-nlp-1132,"""국가적 문제가 엄중한 시기, 국가의 정의 의식으로 탄생한 국민의 양심으로 새로운 정당이 탄생하였습니다. 여기 진보당 소속의 우리는 국민의, 국민에 의한, 국민을 위한, 국민이 기반을 닦은 정부를 유지하고자 우리 아버지들이 부여한 의무를 이행하는 데 헌신합니다. 우리는 토머스 제퍼슨, 에이브러햄 링컨의 유지를 이어받아 국민이 헌법의 주인이며, 헌법의 목적을 달성하고, 그 의도를 곡해하여 불의의 도구로 바꾸는 자로부터 헌법을 수호하고자 합니다. 각 세대의 필요에 따라 국민은 기회균등과 산업의 정의를 확립 및 유지하기 위해 주권을 사용해야 하며, 국민을 지키고자 이 정부가 설립되었고, 국민 없이는 그 어떤 공화국도 존속할 수 없습니다. ""이 나라는 이곳에 사는 사람들의 것입니다. 그 자원, 사업, 기관, 법률은 공익을 최선으로 증진하는 방식으로 활용, 유지 또는 수정되어야 합니다. 공공복지를 우선적으로 마련해야 할 때입니다."" 진보당 플랫폼, 1912 라틴 아메리카의 진보적인 시어도어 루스벨트의 ""곤봉"" 정책의 가장 큰 특징은 다음과 같습니다.","{'question': '이 지문에 나타난 정보는 무엇입니까?', 'choices': ['먼로 독트린에 대한 부인', '유럽 국가들이 그 지역 전체에 남아있는 식민지에서 자신들의 경제적 이익을 보호할 권리가 있다는 믿음', '서반구에 새로 독립한 국가들의 주권 인정', '미국이 서반구 전체를 보호하는 역할을 맡음으로써 안보와 안정을 수호할 의무가 있다는 믿음'], 'answer': 4}",
generation-for-nlp-1133,". . . 각 지역의 모든 사람을 통솔하는 지휘관에게 주어지는 권력은 절대군주의 권력이다. 그의 단순한 의지는 모든 법을 대신한다. . . . 이는 10개 주의 전 인구, 즉 모든 피부색, 성별, 조건의 모든 사람과 그 경계 내 모든 이방인을 가장 비참하고 굴욕적인 노예로 전락시킨다. 위의 대통령 거부권 메시지에서의 발췌문은","{'question': '이 지문에 나타난 정보는 무엇입니까?', 'choices': ['토마스 제퍼슨 대통령의 외국인 규제법 및 선동 금지법에 대한 거부권.', '제임스 먼로 대통령의 컴벌랜드 도로의 보존 및 보수에 관한 법에 대한 거부권.', '앤드류 잭슨 대통령의 미합중국 제2은행 인가 연장 법안에 대한 거부권.', '앤드류 잭슨 대통령의 1867년 재건축법 중 하나에 대한 거부권에서 인용하였습니다.'], 'answer': 4}",
generation-for-nlp-1135,"""앞으로 반 세기의 과제는 우리가 지혜롭게 부를 사용하여 국가의 삶을 풍요롭게 만들고 개선하며 미국 문명의 품질을 높이려 하는지 여부에 달렸습니다.... 위대한 사회는 모두를 위한 풍요와 자유에 달려 있습니다. 그러려면 우리 시대 전적으로 노력하고 있는 빈곤과 인종적 불의의 종식이 필요합니다. 하지만 이는 시작에 불과합니다. 위대한 사회는 모든 어린이가 풍요로운 정신을 갖추고 재능을 확장할 지식을 찾을 수 있는 곳입니다. 여가가 지루함과 불안함을 두려워하는 원인이 아닌, 건설하고 성찰할 기회로 환영받는 곳입니다. 인간의 도시가 육체의 필요와 상업적 요구는 물론, 아름다움에 대한 열망과 공동체에 대한 갈망을 채우는 곳입니다. 인간이 자연과 다시 만나는 곳입니다. 창조 자체와 창조가 인류의 이해에 기여함을 소중히 여기는 곳입니다. 인간이 가진 것의 양보다 자기 목표의 질에 더 관심을 갖는 곳입니다. 무엇보다도 위대한 사회는 안전한 항구도, 안식처도, 최종 목표도, 완성된 작품도 아닙니다. 위대한 사회는 꾸준히 갱신되는 도전이며, 우리 삶의 의미가 놀라운 노동의 산물과 일치하는 운명을 향해 우리를 안내하는 곳입니다."" 린든 존슨(Lyndon Johnson), 미시간대학교 앤 아버 캠퍼스 연설, 1964년","{'question': '존슨의 위대한 사회는 다음 중 어떤 이니셔티브의 확장을 가장 잘 나타냈는가?', 'choices': ['뉴딜정책', '공평한 분배 정책', '트루먼 독트린', '몬로 독트린'], 'answer': 1}",
generation-for-nlp-1136,"1801년 3월 4일 피트와 보나파르트 사이의 동등한 위치를 주장하기 위해 국회의사당 계단에 오른 자의 성격은 행동으로 드러났으나, 인격과 태도는 동시대 사람만이 알 수 있으며, 가장 생생한 묘사조차도 개인적인 접촉의 순간보다 가치가 없다. 제퍼슨은 키가 6피트 2.5인치로 아주 컸다. 피부는 노란기와 붉은기가 섞인 따스한 밝은색이었고, 수줍음이 많고, 차가워 보이며, 태도가 어색하고, 명령을 암시하는 모습을 거의 보이지 않는다… 피부는 얇았고, 햇빛에 노출되어 살갗이 벗겨져 너덜해 보였다. 따스한 밝은색 얼굴, 적갈색 눈과 밝은 면이 있는, 느슨하면서도 구속하는 인물이다. 이 장황하고 뛰어난 면이 많은 대화는 미국 역사에 지배적인 영향력을 미친 인물의 것이었으며 진실만을 숨긴 공식 신문의 4분의 3보다 이야기에 더 필요했다. 8년 동안 제퍼슨의 성격은 정부 그 자체인 것처럼 보였고, 과정은 다르지만 보나파르트처럼 국민의 마음에 깊은 인상을 남겼다. 소박한 워싱턴 마을에서 왕 이상의 존재였다. 정치적으로나 사회적으로나 탁월한 위치에 있었기 때문이다. 영국 공사관을 제외한 워싱턴의 어떤 집도 일반 사회에 개방적이지 않았다. 모든 정치인, 심지어 연방주의자도 재미를 위해 제퍼슨과 ""궁전""에 의존했고, 그곳에 가기를 거부하면 ""곰처럼 잔인하고 멍청하게 살았다."" —헨리 애덤스, 토머스 제퍼슨 행정부 시절 미국 역사, 1889년 제퍼슨은 정부는 작고 제한적이어야 한다고 믿었었음에도 불구하고, 그가 집권하고 나선","{'question': '이 지문에 나타난 정보는 무엇입니까?', 'choices': ['관료의 규모를 비대화시킨 엽관제를 만들었습니다', '복지국가의 초석을 마련하였습니다', '도로 건설과 공공사업에 대한 야심찬 계획을 요구했습니다', '외교문제에 있어서 연방권력을 강력하게 행사했습니다'], 'answer': 4}",
generation-for-nlp-1137,"이 지문에 나타난 정보는 무엇입니까? 우리 지도자들은 북으로부터의 침략을 막는 이야기를 하나, 우리가 개입하기 전까지 이는 베트남 내부 단체 사이의 투쟁이었습니다. 우리는 베트남인을 죽이고 나라를 파괴하더라도 호치민으로부터 베트남인들을 구하려는 의지가 있는 듯합니다. 원주민들은 폭격당한 마을, 네이팜탄에 불타버린 여자와 아이들, 파괴된 벼농사, 우리 군인들로 가득한 도시를 조사하며 의심할 바 없이 베트콩 게릴라와 미군에 대해 비밀리에 ""너희들 모두 죽어버려라""라고 말하고 있을 겁니다. … 남북 폭격을 중단하고, 수색을 멈추고 공격적인 소탕작전을 파괴하며, 우리 군사행동을 지상 작전으로만 제한하십시오. 북쪽 폭격은 남쪽으로 향하는 군대 흐름을 중단하거나 의미 있게 저지하는 데 실패했으며 실제로 하노이의 전쟁 의지를 훨씬 크게 촉발했을 수도 있습니다. —조지 맥거번 상원의원, ""베트남의 교훈"", 1967년 4월 25일","{'question': '베트남 전쟁 중 정치적 불화는 다음 중 어떤 전쟁의 정치적 불화와 가장 유사한가요?', 'choices': ['미국-스페인 전쟁', '멕시코 전쟁', '제1차 세계대전', '제2차 세계대전'], 'answer': 2}",
generation-for-nlp-1138,"16세기 스페인이 발견과 정복의 길로 파견한 모든 모험심 넘치는 기병대 중 에르난도 코르테스(Hernando Cortes)만큼 낭만적 기업가 정신으로 가득 찬 사람은 없었다. 위험과 어려움은 그를 막기는커녕 오히려 그의 눈에 매력으로 보이는 듯했다.… 멕시코에 상륙한 첫 순간 멕시코 정복 계획을 구상했다. 멕시코 문명의 힘을 보고도 목적에서 물러서지 않았다.… 이런 기사수행 정신으로 인해 장군으로서의 재능을 과소평가하고 단순히 운 좋은 모험가로서만 볼 수도 있따. 그러나 이는 참으로 코르테스에게 부당한 일일 것인데, 분명 천재성으로 빚어낸 자원으로 위대한 업적을 이룩한 위대한 장군이었기 때문이다. 아마도 역사상 그리 부적절해 보이는 수단으로 그렇게 거대한 사업을 달성한 사례는 없을 것이다.… 코르테스는 기준 하나에 따라 싸운 적이 없는 용병을 아주 다양한 곳에서 모았다. 금을 갈망하는 쿠바와 섬 출신의 모험가, 월계관을 얻고자 옛 나라에서 온 스페인의 하급 귀족 히달고, ... 태생부터 적이었고 오직 서로의 목을 자르고 희생 제물을 얻기 위해서만 만난 바 있는 전국 각지에서 온 야생 원주민 부족. 요약하면 인종, 언어, 이해관계가 다르며 공통점이 거의 없는 자들이었다. 그러나 이 어중이 떠중이가 하나의 정신처럼 한 진영에 모여, 한 사람의 뜻에 복종하고, 조화롭게 어울리고 공통 행동원칙에 따라 움직였다!","{'question': '다음 중 멕시코 정복에 대한 프레스콧의 해석과 흡사한 현대 19세기 미국 정치 운동은 어떤 것입니까?', 'choices': ['명백한 운명에 대한 지지', '남부분리주의에 대한 지지', '노예제폐지론에 대한 지지', '무지론에 대한 지지'], 'answer': 1}",
generation-for-nlp-1139,"종교적 직업과 예배에서 양심의 자유가 제한된다면 시민의 자유를 최대한 누리더라도 진정으로 행복할 수 있는 자는 없기 때문입니다. 그리고 전능하신 하나님은 양심의 유일한 주이시며, 빛과 영의 아버지이자, 지성인을 계몽하고 사람들의 이해를 설득하고 확신을 주는 모든 신성한 지식, 신앙, 예배의 입안자이자 대상이십니다. 저는 이로써 이 지역에 거주하는 그 누구도, 세계의 창조자, 유지자, 통치자이신 전능하신 하나님께 고백하고 믿으며, 시민 정부 아래서 조용히 생활할 의무가 있다고 공언하는 자는, 어떤 경우에도 자신의 양심적인 설득이나 관행으로 인해 자신의 인격이나 재산이 타락하거나 피해를 입어서는 안 되며, 종교적 예배, 장소, 사역을 빈번히 하거나 유지할 것을 자신의 정신에 반대하여 강요받아서는 안 됨을 인정하고 선언합니다.… —윌리엄 펜, 윌리엄 펜이 부여한 특권 헌장, 펜실베이니아 및 영토 주민들에게 보내는 편지, 1701년 10월 28일","{'question': '윌리엄 펜은 박해를 받는 다음 종교 단체 중 어느 곳의 일원이었습니까?', 'choices': ['로마 가톨릭', '청교도', '퀘이커', '영국 성공회'], 'answer': 3}",
